id,receivetime,sip,sport,dip,dport,category,severity
1881999,2021-09-08 15:12:25,127.35.96.214,80,212.101.31.183,50765,跨站脚本攻击,低
1882000,2021-09-08 15:12:26,233.12.251.51,23307,212.101.31.204,80,Info leakage,高
1882001,2021-09-08 15:12:27,229.236.140.188,80,232.42.166.63,50257,跨站脚本攻击,低
1882002,2021-09-08 15:12:27,127.35.96.208,80,212.101.31.180,51447,跨站脚本攻击,低
1882003,2021-09-08 15:12:27,127.35.96.214,80,232.42.166.57,53547,跨站脚本攻击,低
1882004,2021-09-08 15:12:28,127.35.96.210,80,232.42.166.72,57812,跨站脚本攻击,低
1882005,2021-09-08 15:12:29,229.236.140.188,80,232.42.166.63,50260,跨站脚本攻击,低
1882006,2021-09-08 15:12:30,127.35.96.214,80,212.101.31.177,42527,跨站脚本攻击,低
1882007,2021-09-08 15:12:31,229.236.140.188,80,232.42.166.63,50276,跨站脚本攻击,低
1882008,2021-09-08 15:12:33,229.236.140.188,80,232.42.166.63,50280,跨站脚本攻击,低
1882009,2021-09-08 15:12:35,114.245.90.68,49341,212.101.31.224,53,关键事件审计,低
1882010,2021-09-08 15:12:36,57.97.85.195,80,212.101.31.179,55000,跨站脚本攻击,低
1882011,2021-09-08 15:12:37,57.97.85.195,80,212.101.31.179,53702,跨站脚本攻击,低
1882012,2021-09-08 15:12:38,229.236.140.188,80,232.42.166.63,50291,跨站脚本攻击,低
1882013,2021-09-08 15:12:42,11.181.32.54,80,212.101.31.180,59926,注入攻击,低
1882014,2021-09-08 15:12:42,11.181.32.54,80,212.101.31.180,59927,注入攻击,低
1882015,2021-09-08 15:12:42,11.181.32.54,80,212.101.31.180,59928,注入攻击,低
1882016,2021-09-08 15:12:42,11.181.32.54,80,212.101.31.180,59929,注入攻击,低
1882017,2021-09-08 15:12:42,11.181.32.54,80,212.101.31.180,59930,注入攻击,低
1882018,2021-09-08 15:12:42,229.236.140.188,80,232.42.166.63,50301,跨站脚本攻击,低
1882019,2021-09-08 15:12:45,229.236.140.188,80,232.42.166.63,50321,跨站脚本攻击,低
1882020,2021-09-08 15:12:47,229.236.140.188,80,232.42.166.63,50322,跨站脚本攻击,低
1882021,2021-09-08 15:12:47,229.236.140.188,80,232.42.166.63,50324,跨站脚本攻击,低
1882022,2021-09-08 15:12:50,114.245.90.68,42907,232.42.166.74,53,关键事件审计,低
1882023,2021-09-08 15:12:52,229.236.140.188,80,232.42.166.63,50344,跨站脚本攻击,低
1882024,2021-09-08 15:12:53,229.236.140.188,80,232.42.166.63,50500,跨站脚本攻击,低
1882025,2021-09-08 15:12:54,229.236.140.188,80,232.42.166.63,50347,跨站脚本攻击,低
1882026,2021-09-08 15:12:57,229.236.140.188,80,232.42.166.63,50508,跨站脚本攻击,低
1882027,2021-09-08 15:12:57,11.181.32.54,80,212.101.31.180,59950,注入攻击,低
1882028,2021-09-08 15:12:59,127.35.96.208,80,212.101.31.177,31597,跨站脚本攻击,低
1882594,2021-09-08 16:19:34,127.35.96.208,80,212.101.31.179,53622,跨站脚本攻击,低
1882595,2021-09-08 16:19:40,127.35.96.214,80,212.101.31.179,49895,跨站脚本攻击,低
1882596,2021-09-08 16:19:59,127.35.96.210,80,212.101.31.177,61939,跨站脚本攻击,低
1882597,2021-09-08 16:20:09,11.181.32.54,80,212.101.31.180,3935,注入攻击,低
1882598,2021-09-08 16:20:09,11.181.32.54,80,212.101.31.180,3936,注入攻击,低
1882599,2021-09-08 16:20:09,11.181.32.54,80,212.101.31.180,3937,注入攻击,低
1882600,2021-09-08 16:20:09,11.181.32.54,80,212.101.31.180,3938,注入攻击,低
1882601,2021-09-08 16:20:09,11.181.32.54,80,212.101.31.180,3939,注入攻击,低
1882602,2021-09-08 16:20:13,134.116.181.42,80,212.101.31.178,60213,跨站脚本攻击,低
1882603,2021-09-08 16:20:13,130.9.126.172,19999,212.101.31.208,80,Info leakage,高
1882604,2021-09-08 16:20:13,130.9.126.172,19998,212.101.31.208,80,Info leakage,高
1882605,2021-09-08 16:20:25,60.76.236.204,46048,212.101.31.196,8081,WAF Common Defence,低
1882606,2021-09-08 16:20:33,11.181.32.54,80,212.101.31.180,3976,注入攻击,低
1882607,2021-09-08 16:20:34,11.181.32.54,80,212.101.31.180,3983,注入攻击,低
1882608,2021-09-08 16:20:34,11.181.32.54,80,212.101.31.180,3985,注入攻击,低
1882609,2021-09-08 16:20:35,11.181.32.54,80,212.101.31.180,3992,注入攻击,低
1882610,2021-09-08 16:20:35,11.181.32.54,80,212.101.31.180,3995,注入攻击,低
1882611,2021-09-08 16:20:47,134.116.181.42,80,212.101.31.178,60246,跨站脚本攻击,低
1882612,2021-09-08 16:20:51,114.22.21.247,80,232.42.166.70,15525,跨站脚本攻击,低
1882613,2021-09-08 16:20:54,114.245.90.68,55146,232.42.166.48,53,关键事件审计,低
1882614,2021-09-08 16:21:07,127.35.96.214,80,232.42.166.57,62046,跨站脚本攻击,低
1882615,2021-09-08 16:21:19,114.245.90.68,56209,212.101.31.176,53,关键事件审计,低
1882616,2021-09-08 16:21:37,11.181.32.54,80,212.101.31.180,4091,注入攻击,低
1882617,2021-09-08 16:21:37,11.181.32.54,80,212.101.31.180,4092,注入攻击,低
1882618,2021-09-08 16:21:37,11.181.32.54,80,212.101.31.180,4093,注入攻击,低
1882619,2021-09-08 16:21:37,11.181.32.54,80,212.101.31.180,4094,注入攻击,低
1882620,2021-09-08 16:21:37,11.181.32.54,80,212.101.31.180,4095,注入攻击,低
1882621,2021-09-08 16:21:40,114.245.90.68,52942,212.101.31.219,53,关键事件审计,低
1882622,2021-09-08 16:21:42,57.91.135.232,80,212.101.31.177,62117,跨站脚本攻击,低
1882623,2021-09-08 16:21:42,57.91.135.232,80,212.101.31.177,62119,跨站脚本攻击,低
1882624,2021-09-08 16:21:43,127.35.96.214,80,212.101.31.177,63007,跨站脚本攻击,低
1882625,2021-09-08 16:21:43,57.91.135.232,80,212.101.31.177,62123,跨站脚本攻击,低
1882626,2021-09-08 16:21:44,57.91.135.232,80,212.101.31.177,62139,跨站脚本攻击,低
1882627,2021-09-08 16:21:51,11.181.32.54,80,212.101.31.180,4123,注入攻击,低
1882628,2021-09-08 16:21:53,11.181.32.54,80,212.101.31.180,4128,注入攻击,低
1882629,2021-09-08 16:21:53,11.181.32.54,80,212.101.31.180,4129,注入攻击,低
1882630,2021-09-08 16:21:53,11.181.32.54,80,212.101.31.180,4137,注入攻击,低
1882631,2021-09-08 16:21:54,11.181.32.54,80,212.101.31.180,4140,注入攻击,低
1882632,2021-09-08 16:21:58,127.35.96.210,80,232.42.166.70,58574,跨站脚本攻击,低
1882633,2021-09-08 16:22:04,125.29.147.92,80,232.42.166.53,62297,跨站脚本攻击,低
1882634,2021-09-08 16:22:08,114.245.90.68,51639,232.42.166.69,53,关键事件审计,低
1882635,2021-09-08 16:22:09,11.87.240.24,7846,212.101.31.208,80,Info leakage,高
1882636,2021-09-08 16:22:12,127.35.96.210,80,232.42.166.62,60556,跨站脚本攻击,低
1882637,2021-09-08 16:22:14,114.245.90.68,35196,212.101.31.217,53,关键事件审计,低
1882638,2021-09-08 16:22:26,125.29.147.92,80,232.42.166.53,62362,跨站脚本攻击,低
1882639,2021-09-08 16:22:26,125.29.147.92,80,232.42.166.53,62364,跨站脚本攻击,低
1882640,2021-09-08 16:22:27,125.29.147.92,80,232.42.166.53,62365,跨站脚本攻击,低
1882641,2021-09-08 16:22:32,127.35.96.214,80,212.101.31.183,60915,跨站脚本攻击,低
1882642,2021-09-08 16:22:34,114.245.90.68,47936,212.101.31.201,53,关键事件审计,低
1882643,2021-09-08 16:22:36,127.35.96.208,80,232.42.166.72,59170,跨站脚本攻击,低
1882644,2021-09-08 16:22:38,125.29.147.92,80,232.42.166.53,62384,跨站脚本攻击,低
1882645,2021-09-08 16:22:54,114.245.90.68,35578,212.101.31.224,53,关键事件审计,低
1882646,2021-09-08 16:22:55,114.245.90.68,43473,232.42.166.67,53,关键事件审计,低
1882647,2021-09-08 16:22:55,11.181.32.49,80,212.101.31.180,4244,注入攻击,低
1882648,2021-09-08 16:22:55,11.181.32.49,80,212.101.31.180,4245,注入攻击,低
1882649,2021-09-08 16:22:55,11.181.32.49,80,212.101.31.180,4246,注入攻击,低
1882650,2021-09-08 16:22:56,11.181.32.49,80,212.101.31.180,4247,注入攻击,低
1882651,2021-09-08 16:22:56,11.181.32.49,80,212.101.31.180,4248,注入攻击,低
1882652,2021-09-08 16:23:00,132.225.117.125,80,212.101.31.179,54532,跨站脚本攻击,低
1882653,2021-09-08 16:23:03,132.225.117.125,80,232.42.166.73,50947,跨站脚本攻击,低
1882654,2021-09-08 16:23:11,11.181.32.49,80,212.101.31.180,4277,注入攻击,低
1882655,2021-09-08 16:23:12,11.181.32.49,80,212.101.31.180,4282,注入攻击,低
1882656,2021-09-08 16:23:12,11.181.32.49,80,212.101.31.180,4283,注入攻击,低
1882657,2021-09-08 16:23:13,11.181.32.49,80,212.101.31.180,4292,注入攻击,低
1882658,2021-09-08 16:23:14,11.181.32.49,80,212.101.31.180,4295,注入攻击,低
1882659,2021-09-08 16:23:48,114.245.90.68,46978,232.42.166.51,53,关键事件审计,低
1882660,2021-09-08 16:24:14,127.35.96.208,80,212.101.31.179,62060,跨站脚本攻击,低
1882661,2021-09-08 16:24:15,114.245.90.68,43474,232.42.166.47,53,关键事件审计,低
1882662,2021-09-08 16:24:15,11.181.32.53,80,212.101.31.180,4437,注入攻击,低
1882663,2021-09-08 16:24:15,11.181.32.53,80,212.101.31.180,4438,注入攻击,低
1882664,2021-09-08 16:24:15,11.181.32.53,80,212.101.31.180,4439,注入攻击,低
1882665,2021-09-08 16:24:16,11.181.32.53,80,212.101.31.180,4440,注入攻击,低
1882666,2021-09-08 16:24:16,11.181.32.53,80,212.101.31.180,4441,注入攻击,低
1882667,2021-09-08 16:24:18,133.140.94.102,43369,212.101.31.208,80,Info leakage,高
1882668,2021-09-08 16:24:22,46.41.159.118,6088,212.101.31.208,80,Info leakage,高
1882669,2021-09-08 16:24:29,11.181.32.53,80,212.101.31.180,4463,注入攻击,低
1882670,2021-09-08 16:24:30,11.181.32.53,80,212.101.31.180,4470,注入攻击,低
1882671,2021-09-08 16:24:30,11.181.32.53,80,212.101.31.180,4471,注入攻击,低
1882672,2021-09-08 16:24:32,11.181.32.53,80,212.101.31.180,4480,注入攻击,低
1882673,2021-09-08 16:24:32,11.181.32.53,80,212.101.31.180,4482,注入攻击,低
1882674,2021-09-08 16:24:34,127.35.96.208,80,212.101.31.179,10961,跨站脚本攻击,低
1882675,2021-09-08 16:24:35,130.9.126.172,20785,212.101.31.208,80,Info leakage,高
1882676,2021-09-08 16:24:35,130.9.126.172,20783,212.101.31.208,80,Info leakage,高
1882677,2021-09-08 16:24:35,130.9.126.172,20784,212.101.31.208,80,Info leakage,高
1882678,2021-09-08 16:24:44,114.245.90.68,39324,212.101.31.177,53,关键事件审计,低
1882679,2021-09-08 16:40:03,127.35.96.214,80,212.101.31.177,63215,跨站脚本攻击,低
1882680,2021-09-08 16:40:15,11.181.32.53,80,212.101.31.180,6442,注入攻击,低
1882681,2021-09-08 16:40:15,11.181.32.53,80,212.101.31.180,6443,注入攻击,低
1882682,2021-09-08 16:40:15,11.181.32.53,80,212.101.31.180,6444,注入攻击,低
1882683,2021-09-08 16:40:15,11.181.32.53,80,212.101.31.180,6445,注入攻击,低
1882684,2021-09-08 16:40:15,11.181.32.53,80,212.101.31.180,6446,注入攻击,低
1882685,2021-09-08 16:40:29,11.181.32.55,80,212.101.31.180,6465,注入攻击,低
1882686,2021-09-08 16:40:30,11.181.32.55,80,212.101.31.180,6471,注入攻击,低
1882687,2021-09-08 16:40:30,11.181.32.53,80,212.101.31.180,6473,注入攻击,低
1882688,2021-09-08 16:40:30,11.181.32.53,80,212.101.31.180,6478,注入攻击,低
1882689,2021-09-08 16:40:31,11.181.32.53,80,212.101.31.180,6480,注入攻击,低
1882690,2021-09-08 16:40:33,24.1.55.63,80,212.101.31.177,65355,跨站脚本攻击,低
1882691,2021-09-08 16:41:22,114.245.90.68,56020,212.101.31.177,53,关键事件审计,低
1882692,2021-09-08 16:41:25,116.39.82.37,80,212.101.31.177,50450,跨站脚本攻击,低
1882693,2021-09-08 16:41:32,11.181.32.53,80,212.101.31.180,6577,注入攻击,低
1882694,2021-09-08 16:41:32,11.181.32.53,80,212.101.31.180,6578,注入攻击,低
1882695,2021-09-08 16:41:32,11.181.32.53,80,212.101.31.180,6579,注入攻击,低
1882696,2021-09-08 16:41:32,11.181.32.53,80,212.101.31.180,6580,注入攻击,低
1882697,2021-09-08 16:41:32,11.181.32.53,80,212.101.31.180,6581,注入攻击,低
1882698,2021-09-08 16:41:33,134.116.181.42,80,212.101.31.178,60751,跨站脚本攻击,低
1882699,2021-09-08 16:41:34,114.245.90.68,42123,212.101.31.236,53,关键事件审计,低
1882700,2021-09-08 16:41:39,71.186.11.19,5170,212.101.31.204,80,Info leakage,高
1882701,2021-09-08 16:41:45,127.35.96.208,80,212.101.31.177,64301,跨站脚本攻击,低
1882702,2021-09-08 16:41:47,11.181.32.55,80,212.101.31.180,6610,注入攻击,低
1882703,2021-09-08 16:41:47,11.181.32.53,80,212.101.31.180,6611,注入攻击,低
1882704,2021-09-08 16:41:47,11.181.32.53,80,212.101.31.180,6616,注入攻击,低
1882705,2021-09-08 16:41:48,11.181.32.53,80,212.101.31.180,6618,注入攻击,低
1882706,2021-09-08 16:41:54,11.87.240.24,7986,212.101.31.208,80,Info leakage,高
1882707,2021-09-08 16:41:54,11.87.240.24,7987,212.101.31.208,80,Info leakage,高
1882708,2021-09-08 16:41:59,114.245.90.68,54257,232.42.166.60,53,关键事件审计,低
1882709,2021-09-08 16:42:00,127.35.96.210,80,212.101.31.183,53728,跨站脚本攻击,低
1882710,2021-09-08 16:42:08,70.177.155.11,54536,212.101.31.204,80,Info leakage,高
1882711,2021-09-08 16:42:23,114.245.90.68,59938,232.42.166.76,53,关键事件审计,低
1882712,2021-09-08 16:42:37,127.35.96.208,80,232.42.166.72,59553,跨站脚本攻击,低
1882713,2021-09-08 16:42:49,11.181.32.54,80,212.101.31.180,6718,注入攻击,低
1882714,2021-09-08 16:42:49,11.181.32.54,80,212.101.31.180,6719,注入攻击,低
1882715,2021-09-08 16:42:49,11.181.32.54,80,212.101.31.180,6720,注入攻击,低
1882716,2021-09-08 16:42:49,11.181.32.54,80,212.101.31.180,6721,注入攻击,低
1882717,2021-09-08 16:42:50,11.181.32.54,80,212.101.31.180,6722,注入攻击,低
1882718,2021-09-08 16:42:52,114.245.90.68,33524,212.101.31.229,53,关键事件审计,低
1882719,2021-09-08 16:43:00,116.39.82.37,80,212.101.31.177,57202,跨站脚本攻击,低
1882720,2021-09-08 16:43:02,116.39.82.37,80,212.101.31.177,51558,跨站脚本攻击,低
1882721,2021-09-08 16:43:02,116.39.82.37,80,212.101.31.177,53775,跨站脚本攻击,低
1882722,2021-09-08 16:43:02,116.39.82.37,80,212.101.31.177,57226,跨站脚本攻击,低
1882723,2021-09-08 16:43:03,11.181.32.54,80,212.101.31.180,6740,注入攻击,低
1882724,2021-09-08 16:43:03,132.225.117.125,80,232.42.166.73,51945,跨站脚本攻击,低
1882725,2021-09-08 16:43:04,114.245.90.68,51220,232.42.166.70,53,关键事件审计,低
1882726,2021-09-08 16:43:05,11.181.32.56,80,212.101.31.180,6747,注入攻击,低
1882727,2021-09-08 16:43:05,11.181.32.53,80,212.101.31.180,6749,注入攻击,低
1882728,2021-09-08 16:43:06,11.181.32.53,80,212.101.31.180,6766,注入攻击,低
1882729,2021-09-08 16:43:07,11.181.32.53,80,212.101.31.180,6769,注入攻击,低
1882730,2021-09-08 16:43:09,133.140.94.102,44349,212.101.31.208,80,Info leakage,高
1882731,2021-09-08 16:43:55,116.39.82.37,80,212.101.31.177,54209,跨站脚本攻击,低
1882732,2021-09-08 16:43:57,116.39.82.37,80,212.101.31.177,49449,跨站脚本攻击,低
1882733,2021-09-08 16:43:57,116.39.82.37,80,212.101.31.177,52156,跨站脚本攻击,低
1882734,2021-09-08 16:43:57,116.39.82.37,80,212.101.31.177,61642,跨站脚本攻击,低
1882735,2021-09-08 16:44:08,11.181.32.53,80,212.101.31.180,6898,注入攻击,低
1882736,2021-09-08 16:44:08,11.181.32.53,80,212.101.31.180,6899,注入攻击,低
1882737,2021-09-08 16:44:09,11.181.32.53,80,212.101.31.180,6900,注入攻击,低
1882738,2021-09-08 16:44:09,11.181.32.53,80,212.101.31.180,6901,注入攻击,低
1882739,2021-09-08 16:44:09,11.181.32.53,80,212.101.31.180,6902,注入攻击,低
1882740,2021-09-08 16:44:23,11.181.32.56,80,212.101.31.180,6922,注入攻击,低
1882741,2021-09-08 16:44:24,11.181.32.56,80,212.101.31.180,6926,注入攻击,低
1882742,2021-09-08 16:44:24,11.181.32.53,80,212.101.31.180,6927,注入攻击,低
1882743,2021-09-08 16:44:26,11.181.32.53,80,212.101.31.180,6935,注入攻击,低
1882744,2021-09-08 16:44:26,11.181.32.53,80,212.101.31.180,6940,注入攻击,低
1882745,2021-09-08 16:44:33,123.141.144.149,63979,212.101.31.208,80,Info leakage,高
1882746,2021-09-08 16:44:35,127.23.179.46,5960,212.101.31.208,80,Info leakage,高
1882747,2021-09-08 16:44:45,114.245.90.68,59196,212.101.31.232,53,关键事件审计,低
1882748,2021-09-08 16:44:54,11.81.130.163,6714,212.101.31.204,80,Info leakage,高
1882749,2021-09-08 16:45:00,127.23.179.46,6826,212.101.31.208,80,Info leakage,高
1883079,2021-09-08 17:46:53,114.245.90.68,34119,232.42.166.50,53,关键事件审计,低
1883080,2021-09-08 17:46:59,114.245.90.68,48427,232.42.166.63,53,关键事件审计,低
1883081,2021-09-08 17:47:09,123.144.65.252,63009,212.101.31.208,80,Info leakage,高
1883082,2021-09-08 17:47:09,123.144.65.252,63008,212.101.31.208,80,Info leakage,高
1883083,2021-09-08 17:47:09,123.144.65.252,63012,212.101.31.208,80,Info leakage,高
1883084,2021-09-08 17:47:10,114.245.90.68,59989,212.101.31.230,53,关键事件审计,低
1883085,2021-09-08 17:47:17,11.181.32.51,80,212.101.31.180,15041,注入攻击,低
1883086,2021-09-08 17:47:17,11.181.32.51,80,212.101.31.180,15042,注入攻击,低
1883087,2021-09-08 17:47:17,11.181.32.51,80,212.101.31.180,15043,注入攻击,低
1883088,2021-09-08 17:47:17,11.181.32.51,80,212.101.31.180,15044,注入攻击,低
1883089,2021-09-08 17:47:17,11.181.32.51,80,212.101.31.180,15045,注入攻击,低
1883090,2021-09-08 17:47:38,11.181.32.54,80,212.101.31.180,15088,注入攻击,低
1883091,2021-09-08 17:47:39,11.181.32.54,80,212.101.31.180,15093,注入攻击,低
1883092,2021-09-08 17:47:39,11.181.32.52,80,212.101.31.180,15094,注入攻击,低
1883093,2021-09-08 17:47:40,11.181.32.54,80,212.101.31.180,15098,注入攻击,低
1883094,2021-09-08 17:47:40,11.181.32.54,80,212.101.31.180,15100,注入攻击,低
1883096,2021-09-08 17:48:23,114.245.90.68,42457,212.101.31.212,53,关键事件审计,低
1883097,2021-09-08 17:48:42,11.181.32.54,80,212.101.31.180,15217,注入攻击,低
1883098,2021-09-08 17:48:42,11.181.32.54,80,212.101.31.180,15218,注入攻击,低
1883099,2021-09-08 17:48:42,11.181.32.54,80,212.101.31.180,15219,注入攻击,低
1883100,2021-09-08 17:48:42,11.181.32.54,80,212.101.31.180,15220,注入攻击,低
1883101,2021-09-08 17:48:42,11.181.32.54,80,212.101.31.180,15221,注入攻击,低
1883102,2021-09-08 17:48:44,114.245.90.68,51102,212.101.31.179,53,关键事件审计,低
1883103,2021-09-08 17:48:56,11.181.32.54,80,212.101.31.180,15248,注入攻击,低
1883104,2021-09-08 17:48:57,11.181.32.54,80,212.101.31.180,15252,注入攻击,低
1883105,2021-09-08 17:48:57,11.181.32.54,80,212.101.31.180,15253,注入攻击,低
1883106,2021-09-08 17:48:58,11.181.32.54,80,212.101.31.180,15258,注入攻击,低
1883107,2021-09-08 17:48:58,11.181.32.54,80,212.101.31.180,15260,注入攻击,低
1883108,2021-09-08 17:49:11,127.35.96.214,80,212.101.31.178,54333,跨站脚本攻击,低
1883109,2021-09-08 17:49:14,49.107.218.72,80,232.42.166.66,52397,跨站脚本攻击,低
1883110,2021-09-08 17:49:14,49.107.218.72,80,232.42.166.66,52398,跨站脚本攻击,低
1883111,2021-09-08 17:49:24,114.245.90.68,54878,232.42.166.50,53,关键事件审计,低
1883112,2021-09-08 17:49:46,52.236.112.79,52435,212.101.31.197,80,WAF Common Defence,低
1883113,2021-09-08 17:49:57,11.87.253.62,24688,212.101.31.208,80,Info leakage,高
1883114,2021-09-08 17:50:00,11.181.32.54,80,212.101.31.180,15396,注入攻击,低
1883115,2021-09-08 17:50:00,11.181.32.54,80,212.101.31.180,15397,注入攻击,低
1883116,2021-09-08 17:50:00,11.181.32.54,80,212.101.31.180,15398,注入攻击,低
1883117,2021-09-08 17:50:00,11.181.32.54,80,212.101.31.180,15399,注入攻击,低
1883118,2021-09-08 17:50:00,11.181.32.54,80,212.101.31.180,15402,注入攻击,低
1883119,2021-09-08 17:50:02,114.245.90.68,56248,212.101.31.187,53,关键事件审计,低
1883120,2021-09-08 17:50:06,114.245.90.68,41224,71.186.225.89,53,关键事件审计,低
1883121,2021-09-08 17:50:16,11.181.32.54,80,212.101.31.180,15451,注入攻击,低
1883122,2021-09-08 17:50:17,11.181.32.54,80,212.101.31.180,15456,注入攻击,低
1883123,2021-09-08 17:50:17,11.181.32.54,80,212.101.31.180,15457,注入攻击,低
1883124,2021-09-08 17:50:17,11.181.32.54,80,212.101.31.180,15461,注入攻击,低
1883125,2021-09-08 17:50:18,11.181.32.54,80,212.101.31.180,15463,注入攻击,低
1883126,2021-09-08 17:50:58,114.245.90.68,33262,232.42.166.67,53,关键事件审计,低
1883127,2021-09-08 17:51:09,127.137.97.227,25337,212.101.31.208,80,Info leakage,高
1883128,2021-09-08 17:51:09,127.137.97.227,25338,212.101.31.208,80,Info leakage,高
1883129,2021-09-08 17:51:19,233.105.217.136,6233,212.101.31.204,80,Info leakage,高
1883130,2021-09-08 17:51:19,11.181.32.54,80,212.101.31.180,15561,注入攻击,低
1883131,2021-09-08 17:51:19,11.181.32.54,80,212.101.31.180,15562,注入攻击,低
1883132,2021-09-08 17:51:19,11.181.32.54,80,212.101.31.180,15563,注入攻击,低
1883133,2021-09-08 17:51:19,11.181.32.54,80,212.101.31.180,15564,注入攻击,低
1883134,2021-09-08 17:51:19,11.181.32.54,80,212.101.31.180,15565,注入攻击,低
1883135,2021-09-08 17:51:30,123.133.17.157,6059,212.101.31.204,80,Info leakage,高
1883136,2021-09-08 17:51:32,233.105.22.10,56984,212.101.31.208,80,Info leakage,高
1883137,2021-09-08 17:51:33,11.181.32.54,80,212.101.31.180,15590,注入攻击,低
1883138,2021-09-08 17:51:34,11.181.32.54,80,212.101.31.180,15595,注入攻击,低
1883139,2021-09-08 17:51:34,11.181.32.54,80,212.101.31.180,15597,注入攻击,低
1883140,2021-09-08 17:51:35,11.181.32.54,80,212.101.31.180,15602,注入攻击,低
1883141,2021-09-08 17:52:08,11.83.215.211,5785,212.101.31.204,80,Info leakage,高
1883214,2021-09-08 17:00:21,44.108.232.192,80,212.101.31.178,62663,跨站脚本攻击,低
1883215,2021-09-08 17:00:21,127.35.23.134,8080,212.101.31.180,49909,跨站脚本攻击,低
1883216,2021-09-08 17:00:21,127.35.23.134,8080,212.101.31.180,49919,跨站脚本攻击,低
1883217,2021-09-08 17:00:24,127.35.96.214,80,212.101.31.183,58357,跨站脚本攻击,低
1883218,2021-09-08 17:00:24,11.181.32.50,80,212.101.31.180,9147,注入攻击,低
1883219,2021-09-08 17:00:25,11.181.32.50,80,212.101.31.180,9151,注入攻击,低
1883220,2021-09-08 17:00:25,11.181.32.52,80,212.101.31.180,9153,注入攻击,低
1883221,2021-09-08 17:00:26,127.35.23.134,8080,212.101.31.180,49938,跨站脚本攻击,低
1883222,2021-09-08 17:00:27,11.181.32.52,80,212.101.31.180,9161,注入攻击,低
1883223,2021-09-08 17:00:27,11.181.32.52,80,212.101.31.180,9164,注入攻击,低
1883225,2021-09-08 17:01:29,11.181.32.52,80,212.101.31.180,9269,注入攻击,低
1883226,2021-09-08 17:01:29,11.181.32.52,80,212.101.31.180,9271,注入攻击,低
1883227,2021-09-08 17:01:29,11.181.32.52,80,212.101.31.180,9272,注入攻击,低
1883228,2021-09-08 17:01:29,11.181.32.52,80,212.101.31.180,9273,注入攻击,低
1883229,2021-09-08 17:01:34,127.23.186.182,39584,212.101.31.204,80,Info leakage,高
1883230,2021-09-08 17:01:43,120.184.48.215,21947,212.101.31.204,80,Info leakage,高
1883231,2021-09-08 17:01:46,11.181.32.50,80,212.101.31.180,9296,注入攻击,低
1883232,2021-09-08 17:01:48,11.181.32.50,80,212.101.31.180,9300,注入攻击,低
1883233,2021-09-08 17:01:48,11.181.32.52,80,212.101.31.180,9302,注入攻击,低
1883234,2021-09-08 17:01:49,11.181.32.52,80,212.101.31.180,9314,注入攻击,低
1883235,2021-09-08 17:01:49,11.181.32.52,80,212.101.31.180,9316,注入攻击,低
1883236,2021-09-08 17:01:55,127.137.62.127,51000,212.101.31.208,80,Info leakage,高
1883237,2021-09-08 17:02:12,195.181.154.184,36281,212.101.31.182,53,关键事件审计,低
1883238,2021-09-08 17:02:16,44.108.232.192,80,212.101.31.179,64648,跨站脚本攻击,低
1883239,2021-09-08 17:02:23,44.108.232.192,80,212.101.31.178,62663,跨站脚本攻击,低
1883240,2021-09-08 17:02:23,127.35.96.210,80,232.42.166.70,49210,跨站脚本攻击,低
1883241,2021-09-08 17:02:25,129.91.73.153,80,212.101.31.179,49488,注入攻击,低
1883242,2021-09-08 17:02:28,116.45.12.182,27688,212.101.31.204,80,Info leakage,高
1883243,2021-09-08 17:02:36,127.35.96.214,80,212.101.31.183,63288,跨站脚本攻击,低
1883244,2021-09-08 17:02:39,127.35.96.214,80,232.42.166.72,59944,跨站脚本攻击,低
1883245,2021-09-08 17:02:40,133.140.94.102,44855,212.101.31.208,80,WAF Common Defence,低
1883246,2021-09-08 17:02:51,11.181.32.49,80,212.101.31.180,9416,注入攻击,低
1883247,2021-09-08 17:02:51,11.181.32.49,80,212.101.31.180,9417,注入攻击,低
1883248,2021-09-08 17:02:51,11.181.32.49,80,212.101.31.180,9419,注入攻击,低
1883249,2021-09-08 17:02:51,11.181.32.49,80,212.101.31.180,9420,注入攻击,低
1883250,2021-09-08 17:02:55,57.91.135.232,80,212.101.31.177,62455,跨站脚本攻击,低
1883251,2021-09-08 17:03:04,11.181.32.56,80,212.101.31.180,9438,注入攻击,低
1883252,2021-09-08 17:03:06,11.181.32.56,80,212.101.31.180,9445,注入攻击,低
1883253,2021-09-08 17:03:06,11.181.32.49,80,212.101.31.180,9446,注入攻击,低
1883254,2021-09-08 17:03:08,11.181.32.49,80,212.101.31.180,9460,注入攻击,低
1883255,2021-09-08 17:03:08,11.181.32.49,80,212.101.31.180,9462,注入攻击,低
1883256,2021-09-08 17:03:53,44.108.232.192,80,212.101.31.178,62663,跨站脚本攻击,低
1883257,2021-09-08 17:04:09,11.181.32.49,80,212.101.31.180,9593,注入攻击,低
1883258,2021-09-08 17:04:10,11.181.32.49,80,212.101.31.180,9594,注入攻击,低
1883259,2021-09-08 17:04:10,11.181.32.49,80,212.101.31.180,9595,注入攻击,低
1883260,2021-09-08 17:04:10,11.181.32.49,80,212.101.31.180,9596,注入攻击,低
1883261,2021-09-08 17:04:10,11.181.32.49,80,212.101.31.180,9597,注入攻击,低
1883262,2021-09-08 17:04:19,41.193.247.138,38912,212.101.31.195,80,Info leakage,高
